9;10;5;8;6;7;1;4;2;3
0.0944309606953;0.094438430922;0.0944398408883;0.0944440127751;0.0944442427165;0.0944501000759;0.108336021612;0.108336168091;0.108338290164;0.10834193206
0.0;0.0;0.0;0.0;0.0;0.0;0.250045776434;0.249795117937;0.250201656239;0.249957449391
