9;8;6;7;10;5;1;4;3;2
0.0931585733408;0.0931606340362;0.0931765520916;0.0931774248426;0.0931783081729;0.106826594018;0.1068271415;0.106830575126;0.106832023168;0.106832173703
0.0;0.0;0.0;0.0;0.0;0.199824008722;0.200086427427;0.200136363253;0.19992061583;0.200032584767
