10;5;1;7;9;3;6;2;4;8
0.0883485517908;0.101291390064;0.101291578093;0.101292164419;0.101293242597;0.10129365855;0.101296186857;0.101296480173;0.101296937864;0.101299809591
0.0;0.110072330214;0.110840140248;0.110849018206;0.110953287184;0.11100500051;0.11122559053;0.111073805592;0.111725227897;0.112255599619
