8;9;2;6;10;4;3;5;7;1
0.0985170418203;0.0985239854907;0.0985383900427;0.0985392175484;0.098539968793;0.0985413561804;0.0985417078691;0.0985426814012;0.0985511019018;0.113164548952
0.0;0.0;2.65843206517e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.999997341568
