3;5;10;4;7;8;2;6;9;1
0.0999917232792;0.0999920793185;0.099996032321;0.0999984062612;0.0999995413339;0.100000307132;0.100001098664;0.100003777546;0.100006801175;0.100010232969
0.0988598590153;0.095118713433;0.0982311320378;0.0995486890148;0.100664472387;0.0989222633545;0.103421448678;0.102351499382;0.100576559779;0.102305362918
